sample_id,membership,dataset,model,neg_loss,confidence,neg_entropy,modified_entropy
member_2713,1,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
member_14694,1,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
member_6013,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_10878,1,credit_default,random_forest,-0.11093156039714813,0.8949999809265137,-0.3359322249889374,-0.023295627906918526
member_5918,1,credit_default,random_forest,-0.2810375392436981,0.7549999952316284,-0.5567750930786133,-0.1377083957195282
member_6278,1,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
member_13468,1,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
member_851,1,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
member_10804,1,credit_default,random_forest,-0.1803235560655594,0.8349999785423279,-0.44786879420280457,-0.059506773948669434
member_6599,1,credit_default,random_forest,-0.1923718899488449,0.824999988079071,-0.4637264311313629,-0.06733015924692154
member_8375,1,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
member_5030,1,credit_default,random_forest,-0.21691299974918365,0.8050000071525574,-0.49339231848716736,-0.08459606766700745
member_13919,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_12468,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_11110,1,credit_default,random_forest,-0.39304259419441223,0.675000011920929,-0.6305810213088989,-0.2554776966571808
member_12538,1,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
member_6083,1,credit_default,random_forest,-0.15665380656719208,0.8550000190734863,-0.41393712162971497,-0.04542960599064827
member_12726,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_9038,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_10758,1,credit_default,random_forest,-0.18632957339286804,0.8299999833106995,-0.45588621497154236,-0.0633520558476448
member_13245,1,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
member_4087,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_514,1,credit_default,random_forest,-0.3856624662876129,0.6800000071525574,-0.6268694400787354,-0.2468239814043045
member_145,1,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
member_1466,1,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
member_431,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_1780,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_6929,1,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
member_5793,1,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
member_7000,1,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
member_14273,1,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
member_6659,1,credit_default,random_forest,-0.2548922598361969,0.7749999761581421,-0.533163845539093,-0.11470150947570801
member_6227,1,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
member_13479,1,credit_default,random_forest,-0.22941316664218903,0.7950000166893005,-0.507256269454956,-0.09405940026044846
member_6042,1,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
member_4851,1,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
member_11714,1,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
member_3862,1,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
member_8610,1,credit_default,random_forest,-0.18632957339286804,0.8299999833106995,-0.45588621497154236,-0.0633520558476448
member_12615,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_12227,1,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
member_2511,1,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
member_634,1,credit_default,random_forest,-0.28768208622932434,0.75,-0.5623351335525513,-0.14384104311466217
member_3023,1,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
member_11752,1,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
member_4863,1,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
member_10771,1,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
member_9458,1,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
member_4857,1,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
member_5761,1,credit_default,random_forest,-0.058335576206445694,0.9433333277702332,-0.2176954746246338,-0.006611365359276533
member_3373,1,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
member_10886,1,credit_default,random_forest,-0.28768208622932434,0.75,-0.5623351335525513,-0.14384104311466217
member_7233,1,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
member_11031,1,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
member_1155,1,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
member_7573,1,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
member_4948,1,credit_default,random_forest,-0.08883121609687805,0.9150000214576721,-0.2908143997192383,-0.015101306140422821
member_881,1,credit_default,random_forest,-0.3078847825527191,0.7350000143051147,-0.5782220363616943,-0.1631789356470108
member_7421,1,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
member_5517,1,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
member_10519,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_8543,1,credit_default,random_forest,-0.3354727327823639,0.7149999737739563,-0.5976138710975647,-0.19121946394443512
member_252,1,credit_default,random_forest,-0.32158362865448,0.7250000238418579,-0.5881687998771667,-0.17687098681926727
member_5176,1,credit_default,random_forest,-0.15665380656719208,0.8550000190734863,-0.41393712162971497,-0.04542960599064827
member_8372,1,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
member_6399,1,credit_default,random_forest,-0.3856624662876129,0.6800000071525574,-0.6268694400787354,-0.2468239814043045
member_7922,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_2854,1,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
member_12102,1,credit_default,random_forest,-0.4079682528972626,0.6650000214576721,-0.6376631855964661,-0.2733387053012848
member_5847,1,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
member_10592,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_12295,1,credit_default,random_forest,-0.3354727327823639,0.7149999737739563,-0.5976138710975647,-0.19121946394443512
member_6958,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_2736,1,credit_default,random_forest,-0.267879456281662,0.7649999856948853,-0.5452476739883423,-0.12590333819389343
member_13284,1,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
member_11036,1,credit_default,random_forest,-0.08883121609687805,0.9150000214576721,-0.2908143997192383,-0.015101306140422821
member_13277,1,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
member_5768,1,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
member_9892,1,credit_default,random_forest,-0.24846136569976807,0.7799999713897705,-0.5269079804420471,-0.10932299494743347
member_13433,1,credit_default,random_forest,-0.4620354473590851,0.6299999952316284,-0.6589556932449341,-0.34190624952316284
member_11460,1,credit_default,random_forest,-0.349557489156723,0.7049999833106995,-0.6065680980682373,-0.20623891055583954
member_5638,1,credit_default,random_forest,-0.08883121609687805,0.9150000214576721,-0.2908143997192383,-0.015101306140422821
member_7997,1,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
member_3770,1,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
member_4698,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_14169,1,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
member_5939,1,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
member_611,1,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
member_1111,1,credit_default,random_forest,-0.133531391620636,0.875,-0.37677016854286194,-0.033382847905159
member_11701,1,credit_default,random_forest,-0.4004775583744049,0.6700000166893005,-0.634178638458252,-0.2643151879310608
member_2995,1,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
member_8282,1,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
member_11239,1,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
member_9608,1,credit_default,random_forest,-0.11093156039714813,0.8949999809265137,-0.3359322249889374,-0.023295627906918526
member_1191,1,credit_default,random_forest,-0.2744368314743042,0.7599999904632568,-0.5510799288749695,-0.13172969222068787
member_11644,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_10654,1,credit_default,random_forest,-0.4155154526233673,0.6600000262260437,-0.6410354971885681,-0.28255051374435425
member_8366,1,credit_default,random_forest,-0.2231435477733612,0.800000011920929,-0.5004024505615234,-0.08925741910934448
member_12674,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_11077,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_8936,1,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
member_4813,1,credit_default,random_forest,-0.2943710684776306,0.7450000047683716,-0.5677618384361267,-0.15012924373149872
member_8396,1,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
member_3405,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_3767,1,credit_default,random_forest,-0.32158362865448,0.7250000238418579,-0.5881687998771667,-0.17687098681926727
member_328,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_12932,1,credit_default,random_forest,-0.15665380656719208,0.8550000190734863,-0.41393712162971497,-0.04542960599064827
member_11057,1,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
member_2814,1,credit_default,random_forest,-0.08883121609687805,0.9150000214576721,-0.2908143997192383,-0.015101306140422821
member_4164,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
